Session,GlobalIndex,LocalIndex,TargetChar,AngleX,AngleY,UserInput,IsCorrect,FontSize,SpawnZone,,,,,,
35,315,9,L,38.29,-38.9,L,TRUE,75.3,Bottom-Right,,,,,,
36,316,1,Z,-44.84,42.02,NotVisible,FALSE,17.3,Top-Left,,,,,,
36,317,2,F,15.9,37.95,F,TRUE,201,Top-Center,,,,,,
36,318,3,L,48.76,42.39,NotVisible,FALSE,28.3,Top-Right,,,,,,
36,319,4,P,-32.33,5,NotVisible,FALSE,6.5,Middle-Left,,,,,,
36,320,5,O,23.48,-23.02,NotVisible,FALSE,6.5,Middle-Center,,,,,,
36,321,6,E,50.84,-16.29,NotVisible,FALSE,75.3,Middle-Right,,,,,,
36,322,7,D,-36.03,-37.23,D,TRUE,75.3,Bottom-Left,,,,,,
36,323,8,T,16.71,-48.16,T,TRUE,75.3,Bottom-Center,,,,,,
36,324,9,C,52.06,-34.7,NotVisible,FALSE,75.3,Bottom-Right,,,,,,
37,325,1,Z,-43.51,31.39,NotVisible,FALSE,6.5,Top-Left,,,,,,
37,326,2,P,15.62,15.47,P,TRUE,46.1,Top-Center,,,,,,
37,327,3,E,27.98,22.43,NotVisible,FALSE,10.6,Top-Right,,,,,,
37,328,4,O,-52.1,-3.06,C,FALSE,122.9,Middle-Left,,,,,,
37,329,5,L,5.98,-18.22,L,TRUE,28.3,Middle-Center,,,,,,
37,330,6,F,43.01,9.51,NotVisible,FALSE,17.3,Middle-Right,,,,,,
37,331,7,C,-46.55,-40.62,C,TRUE,122.9,Bottom-Left,,,,,,
37,332,8,D,-22.41,-44.52,D,TRUE,75.3,Bottom-Center,,,,,,
37,333,9,T,26.59,-34.88,NotVisible,FALSE,6.5,Bottom-Right,,,,,,
38,334,1,Z,-51.68,30.65,NotVisible,FALSE,201,Top-Left,,,,,,
38,335,2,D,-5.97,35.43,NotVisible,FALSE,46.1,Top-Center,,,,,,
38,336,3,E,54.44,33.24,NotVisible,FALSE,28.3,Top-Right,,,,,,
38,337,4,F,-37.69,-7.26,F,TRUE,75.3,Middle-Left,,,,,,
38,338,5,T,-17.66,-19.71,T,TRUE,28.3,Middle-Center,,,,,,
38,339,6,P,53.64,-4.71,NotVisible,FALSE,28.3,Middle-Right,,,,,,
38,340,7,O,-43.81,-35.57,C,FALSE,75.3,Bottom-Left,,,,,,
38,341,8,L,13.29,-47.08,L,TRUE,28.3,Bottom-Center,,,,,,
38,342,9,C,51.58,-40.08,NotVisible,FALSE,46.1,Bottom-Right,,,,,,
39,343,1,Z,-30.31,31.12,NotVisible,FALSE,28.3,Top-Left,,,,,,
39,344,2,D,7.24,37.6,NotVisible,FALSE,28.3,Top-Center,,,,,,
39,345,3,F,27.61,34.02,NotVisible,FALSE,6.5,Top-Right,,,,,,
39,346,4,C,-38.53,-23.52,C,TRUE,28.3,Middle-Left,,,,,,
39,347,5,O,-5.56,-26.76,O,TRUE,46.1,Middle-Center,,,,,,
39,348,6,T,38.35,6.18,NotVisible,FALSE,10.6,Middle-Right,,,,,,
39,349,7,E,-38.96,-48.45,NotVisible,FALSE,10.6,Bottom-Left,,,,,,
39,350,8,P,-14.42,-43.15,P,TRUE,46.1,Bottom-Center,,,,,,
39,351,9,L,35.74,-31.01,NotVisible,FALSE,6.5,Bottom-Right,,,,,,
40,352,1,Z,-37.75,40.25,NotVisible,FALSE,17.3,Top-Left,,,,,,
40,353,2,F,23.45,26.1,NotVisible,FALSE,6.5,Top-Center,,,,,,
40,354,3,P,40.35,26.48,NotVisible,FALSE,17.3,Top-Right,,,,,,
40,355,4,L,-40.44,-3.12,L,TRUE,28.3,Middle-Left,,,,,,
40,356,5,C,4.68,0.6,C,TRUE,201,Middle-Center,,,,,,
40,357,6,D,50.54,-16.14,D,TRUE,201,Middle-Right,,,,,,
40,358,7,T,-51.12,-37.75,NotVisible,FALSE,10.6,Bottom-Left,,,,,,
40,359,8,E,-12.23,-41.36,E,TRUE,122.9,Bottom-Center,,,,,,
40,360,9,O,40.97,-37.54,NotVisible,FALSE,6.5,Bottom-Right,,,,,,
41,361,1,P,-43.62,30.87,P,TRUE,201,Top-Left,,,,,,
41,362,2,Z,-19.38,34.15,NotVisible,FALSE,46.1,Top-Center,,,,,,
41,363,3,O,48.65,38.29,NotVisible,FALSE,201,Top-Right,,,,,,
41,364,4,T,-50.88,-1.82,NotVisible,FALSE,17.3,Middle-Left,,,,,,
41,365,5,D,-6.1,-12.11,D,TRUE,122.9,Middle-Center,,,,,,
41,366,6,F,46.78,-5.14,F,TRUE,201,Middle-Right,,,,,,
41,367,7,C,-26.99,-50.71,NotVisible,FALSE,46.1,Bottom-Left,,,,,,
41,368,8,L,-0.36,-44.15,L,TRUE,122.9,Bottom-Center,,,,,,
41,369,9,E,28.79,-52.28,NotVisible,FALSE,28.3,Bottom-Right,,,,,,
42,370,1,T,-46.35,36.11,NotVisible,FALSE,10.6,Top-Left,,,,,,
42,371,2,E,-4.51,43.18,NotVisible,FALSE,17.3,Top-Center,,,,,,
42,372,3,C,31.58,41.22,NotVisible,FALSE,10.6,Top-Right,,,,,,
42,373,4,L,-42.89,-13.53,NotVisible,FALSE,10.6,Middle-Left,,,,,,
42,374,5,P,7.63,-22.53,P,TRUE,75.3,Middle-Center,,,,,,
42,375,6,O,34.56,-4.69,O,TRUE,201,Middle-Right,,,,,,
42,376,7,Z,-30.32,-50.99,NotVisible,FALSE,122.9,Bottom-Left,,,,,,
42,377,8,F,-14,-37.24,F,TRUE,17.3,Bottom-Center,,,,,,
42,378,9,D,47.39,-46.66,NotVisible,FALSE,17.3,Bottom-Right,,,,,,
43,379,1,C,-53.55,32.02,NotVisible,FALSE,75.3,Top-Left,,,,,,
43,380,2,E,-18.4,32.78,NotVisible,FALSE,6.5,Top-Center,,,,,,
43,381,3,O,50.28,20.14,NotVisible,FALSE,6.5,Top-Right,,,,,,
43,382,4,F,-52.43,-25.04,NotVisible,FALSE,28.3,Middle-Left,,,,,,
43,383,5,T,-4.89,-24.45,T,TRUE,6.5,Middle-Center,,,,,,
43,384,6,L,31.95,-8.35,L,TRUE,201,Middle-Right,,,,,,
43,385,7,Z,-54.04,-32.02,NotVisible,FALSE,28.3,Bottom-Left,,,,,,
43,386,8,D,-3.07,-51.55,NotVisible,FALSE,75.3,Bottom-Center,,,,,,
43,387,9,P,35.51,-50.61,NotVisible,FALSE,75.3,Bottom-Right,,,,,,
44,388,1,O,-35.45,22.87,O,TRUE,201,Top-Left,,,,,,
44,389,2,D,16.24,22.01,D,TRUE,75.3,Top-Center,,,,,,
44,390,3,C,52.79,31.79,NotVisible,FALSE,17.3,Top-Right,,,,,,
44,391,4,F,-28.69,-23.96,F,TRUE,46.1,Middle-Left,,,,,,
44,392,5,L,17.08,3.34,L,TRUE,201,Middle-Center,,,,,,
44,393,6,Z,46.05,-19.05,Z,TRUE,75.3,Middle-Right,,,,,,
44,394,7,P,-49.53,-38.03,NotVisible,FALSE,6.5,Bottom-Left,,,,,,
44,395,8,E,-16.39,-49.85,NotVisible,FALSE,17.3,Bottom-Center,,,,,,
44,396,9,T,51.02,-44.7,Z,FALSE,122.9,Bottom-Right,,,,,,
45,397,1,C,-41.6,39.44,NotVisible,FALSE,122.9,Top-Left,,,,,,
45,398,2,Z,-21.39,42.51,NotVisible,FALSE,10.6,Top-Center,,,,,,
45,399,3,D,50.95,41.34,NotVisible,FALSE,28.3,Top-Right,,,,,,
45,400,4,T,-35.25,-1.12,NotVisible,FALSE,6.5,Middle-Left,,,,,,
45,401,5,E,-1.96,-14.83,E,TRUE,46.1,Middle-Center,,,,,,
45,402,6,O,33.16,-12.1,O,TRUE,201,Middle-Right,,,,,,
45,403,7,L,-53.25,-48.35,NotVisible,FALSE,201,Bottom-Left,,,,,,
45,404,8,P,23.43,-41.37,P,TRUE,46.1,Bottom-Center,,,,,,
45,405,9,F,54.34,-46.8,NotVisible,FALSE,28.3,Bottom-Right,,,,,,
46,406,1,T,-53.7,22.04,NotVisible,FALSE,28.3,Top-Left,,,,,,
46,407,2,F,3.91,39.1,E,FALSE,46.1,Top-Center,,,,,,
46,408,3,E,33.32,38.73,NotVisible,FALSE,201,Top-Right,,,,,,
46,409,4,C,-39.07,-3.44,NotVisible,FALSE,6.5,Middle-Left,,,,,,
46,410,5,D,3.54,-4.87,D,TRUE,75.3,Middle-Center,,,,,,
46,411,6,P,39.94,-6.6,P,TRUE,28.3,Middle-Right,,,,,,
46,412,7,O,-33.21,-47.42,D,FALSE,122.9,Bottom-Left,,,,,,
46,413,8,L,1.22,-43.13,L,TRUE,122.9,Bottom-Center,,,,,,
46,414,9,Z,52.13,-49.67,NotVisible,FALSE,6.5,Bottom-Right,,,,,,
47,415,1,F,-51.66,39.51,NotVisible,FALSE,75.3,Top-Left,,,,,,
47,416,2,D,-16.05,36.2,NotVisible,FALSE,6.5,Top-Center,,,,,,
47,417,3,E,29.35,35.64,NotVisible,FALSE,28.3,Top-Right,,,,,,
47,418,4,C,-33.24,-13.43,NotVisible,FALSE,10.6,Middle-Left,,,,,,
47,419,5,L,4.67,-15.76,L,TRUE,46.1,Middle-Center,,,,,,
47,420,6,T,45.53,-5.26,T,TRUE,122.9,Middle-Right,,,,,,
47,421,7,O,-51.59,-39.87,NotVisible,FALSE,6.5,Bottom-Left,,,,,,
47,422,8,Z,8.86,-47.9,Z,TRUE,201,Bottom-Center,,,,,,
47,423,9,P,45.36,-37.95,P,TRUE,122.9,Bottom-Right,,,,,,
48,424,1,Z,-41.35,37.85,NotVisible,FALSE,6.5,Top-Left,,,,,,
48,425,2,E,16.95,19.09,E,TRUE,122.9,Top-Center,,,,,,
48,426,3,D,44.43,40.97,NotVisible,FALSE,75.3,Top-Right,,,,,,
48,427,4,T,-45.7,9.54,NotVisible,FALSE,6.5,Middle-Left,,,,,,
48,428,5,P,14.76,-3.67,P,TRUE,28.3,Middle-Center,,,,,,
48,429,6,O,41.35,-5.09,O,TRUE,46.1,Middle-Right,,,,,,
48,430,7,L,-28.34,-51.35,NotVisible,FALSE,75.3,Bottom-Left,,,,,,
48,431,8,F,16.35,-40.94,NotVisible,FALSE,17.3,Bottom-Center,,,,,,
48,432,9,C,27.13,-42.09,NotVisible,FALSE,17.3,Bottom-Right,,,,,,
49,433,1,T,-49.95,43.24,NotVisible,FALSE,6.5,Top-Left,,,,,,
49,434,2,O,-1.67,17.96,NotVisible,FALSE,6.5,Top-Center,,,,,,
49,435,3,P,40.55,34.7,NotVisible,FALSE,201,Top-Right,,,,,,
49,436,4,E,-40.4,-0.18,E,TRUE,122.9,Middle-Left,,,,,,
49,437,5,C,19,3.98,C,TRUE,10.6,Middle-Center,,,,,,
49,438,6,Z,42.52,-17.52,Z,TRUE,201,Middle-Right,,,,,,
49,439,7,F,-44.79,-34.27,F,TRUE,122.9,Bottom-Left,,,,,,
49,440,8,D,1.1,-39.65,D,TRUE,201,Bottom-Center,,,,,,
49,441,9,L,50.22,-42.95,NotVisible,FALSE,28.3,Bottom-Right,,,,,,
50,442,1,D,-50.76,32.5,NotVisible,FALSE,46.1,Top-Left,,,,,,
50,443,2,L,10.02,30.38,L,TRUE,201,Top-Center,,,,,,
50,444,3,C,48.56,28.25,NotVisible,FALSE,75.3,Top-Right,,,,,,
50,445,4,T,-46.46,4.48,T,TRUE,122.9,Middle-Left,,,,,,
50,446,5,O,16.2,0.01,O,TRUE,28.3,Middle-Center,,,,,,
50,447,6,F,28.3,6.65,F,TRUE,46.1,Middle-Right,,,,,,
50,448,7,E,-49.27,-42.45,NotVisible,FALSE,122.9,Bottom-Left,,,,,,
50,449,8,P,-21.93,-38.09,NotVisible,FALSE,10.6,Bottom-Center,,,,,,
50,450,9,Z,33,-48.26,Z,TRUE,122.9,Bottom-Right,,,,,,
51,451,1,E,-39.39,24.71,NotVisible,FALSE,28.3,Top-Left,,,,,,
51,452,2,F,-18.5,29.57,P,FALSE,28.3,Top-Center,,,,,,
51,453,3,L,42.42,31.49,D,FALSE,75.3,Top-Right,,,,,,
51,454,4,D,-37.31,-14.41,D,TRUE,28.3,Middle-Left,,,,,,
51,455,5,T,-0.37,-4.29,T,TRUE,46.1,Middle-Center,,,,,,
51,456,6,C,27.99,-28.26,C,TRUE,28.3,Middle-Right,,,,,,
51,457,7,P,-35.95,-48.8,D,FALSE,201,Bottom-Left,,,,,,
51,458,8,O,5.71,-52.62,NotVisible,FALSE,10.6,Bottom-Center,,,,,,
51,459,9,Z,26.71,-40.04,NotVisible,FALSE,10.6,Bottom-Right,,,,,,
52,460,1,P,-46.1,23.6,P,TRUE,122.9,Top-Left,,,,,,
52,461,2,D,-22.47,30.45,D,TRUE,75.3,Top-Center,,,,,,
52,462,3,Z,39.22,40.24,NotVisible,FALSE,6.5,Top-Right,,,,,,
52,463,4,F,-29.8,-21.33,F,TRUE,75.3,Middle-Left,,,,,,
52,464,5,O,5.5,1.7,O,TRUE,10.6,Middle-Center,,,,,,
52,465,6,T,33.97,-17.76,NotVisible,FALSE,6.5,Middle-Right,,,,,,
52,466,7,E,-32.54,-46.88,NotVisible,FALSE,6.5,Bottom-Left,,,,,,
52,467,8,C,21.67,-36.64,C,TRUE,17.3,Bottom-Center,,,,,,
52,468,9,L,37.93,-51.43,NotVisible,FALSE,75.3,Bottom-Right,,,,,,
53,469,1,C,-38.23,28.14,C,TRUE,6.5,Top-Left,,,,,,
53,470,2,D,-14.15,34.48,NotVisible,FALSE,75.3,Top-Center,,,,,,
53,471,3,O,42.36,28.96,C,FALSE,201,Top-Right,,,,,,
53,472,4,F,-31.66,-10.02,F,TRUE,122.9,Middle-Left,,,,,,
53,473,5,P,-9.57,-1.06,P,TRUE,122.9,Middle-Center,,,,,,
53,474,6,L,52.66,-0.79,NotVisible,FALSE,6.5,Middle-Right,,,,,,
53,475,7,T,-44.18,-50.26,NotVisible,FALSE,201,Bottom-Left,,,,,,
53,476,8,E,-17.83,-43.6,E,TRUE,75.3,Bottom-Center,,,,,,
53,477,9,Z,45.84,-51.24,NotVisible,FALSE,6.5,Bottom-Right,,,,,,
54,478,1,E,-34.85,34.09,NotVisible,FALSE,75.3,Top-Left,,,,,,
54,479,2,T,-8.52,25.32,T,TRUE,28.3,Top-Center,,,,,,
54,480,3,D,28.52,40.63,NotVisible,FALSE,46.1,Top-Right,,,,,,
54,481,4,F,-48.13,-0.04,E,FALSE,46.1,Middle-Left,,,,,,
54,482,5,L,-5.63,-11.84,L,TRUE,6.5,Middle-Center,,,,,,
54,483,6,P,44.59,-18.5,P,TRUE,201,Middle-Right,,,,,,
54,484,7,O,-49.39,-48.81,NotVisible,FALSE,6.5,Bottom-Left,,,,,,
54,485,8,C,-8.12,-50.51,NotVisible,FALSE,75.3,Bottom-Center,,,,,,
54,486,9,Z,42.68,-51.49,NotVisible,FALSE,17.3,Bottom-Right,,,,,,
55,487,1,O,-50.19,22.62,NotVisible,FALSE,10.6,Top-Left,,,,,,
55,488,2,T,-22.56,36,NotVisible,FALSE,28.3,Top-Center,,,,,,
55,489,3,P,49.47,17.42,NotVisible,FALSE,6.5,Top-Right,,,,,,
55,490,4,F,-28.37,-2.74,F,TRUE,122.9,Middle-Left,,,,,,
55,491,5,E,6.3,-14.61,E,TRUE,46.1,Middle-Center,,,,,,
55,492,6,D,38.13,1.14,D,TRUE,122.9,Middle-Right,,,,,,
55,493,7,L,-51.57,-46.34,L,TRUE,201,Bottom-Left,,,,,,
55,494,8,Z,8.45,-37.26,Z,TRUE,17.3,Bottom-Center,,,,,,
55,495,9,C,50.95,-42.96,C,TRUE,201,Bottom-Right,,,,,,
56,496,1,T,-52.59,23.97,NotVisible,FALSE,75.3,Top-Left,,,,,,
56,497,2,O,-19.76,36.85,NotVisible,FALSE,28.3,Top-Center,,,,,,
56,498,3,L,48.86,37.48,NotVisible,FALSE,28.3,Top-Right,,,,,,
56,499,4,Z,-52.01,-26.42,NotVisible,FALSE,17.3,Middle-Left,,,,,,
56,500,5,D,-23.97,-25.94,NotVisible,FALSE,17.3,Middle-Center,,,,,,
56,501,6,E,53.12,8.62,NotVisible,FALSE,10.6,Middle-Right,,,,,,
56,502,7,F,-49.25,-46.67,NotVisible,FALSE,28.3,Bottom-Left,,,,,,
56,503,8,C,-8.27,-48.68,C,TRUE,122.9,Bottom-Center,,,,,,
56,504,9,P,40.97,-43.93,P,TRUE,75.3,Bottom-Right,,,,,,
57,505,1,O,-43.16,17.56,C,FALSE,122.9,Top-Left,,,,,,
57,506,2,D,-18.78,19.19,D,TRUE,46.1,Top-Center,,,,,,
57,507,3,Z,40.09,40.03,NotVisible,FALSE,6.5,Top-Right,,,,,,
57,508,4,L,-53.75,7.97,NotVisible,FALSE,10.6,Middle-Left,,,,,,
57,509,5,F,7.04,-9.64,F,TRUE,201,Middle-Center,,,,,,
57,510,6,C,38.87,-3.14,C,TRUE,75.3,Middle-Right,,,,,,
57,511,7,P,-49.95,-46.58,NotVisible,FALSE,122.9,Bottom-Left,,,,,,
57,512,8,E,14.88,-46.42,E,TRUE,122.9,Bottom-Center,,,,,,
57,513,9,T,51.12,-47.75,NotVisible,FALSE,28.3,Bottom-Right,,,,,,
58,514,1,T,-46.52,37.5,NotVisible,FALSE,17.3,Top-Left,,,,,,
58,515,2,D,-17.49,24.65,NotVisible,FALSE,6.5,Top-Center,,,,,,
58,516,3,F,48.49,17.79,NotVisible,FALSE,10.6,Top-Right,,,,,,
58,517,4,Z,-34.85,-17.07,Z,TRUE,201,Middle-Left,,,,,,
58,518,5,C,-1.48,-7.61,C,TRUE,201,Middle-Center,,,,,,
58,519,6,L,44.51,3.86,L,TRUE,46.1,Middle-Right,,,,,,
58,520,7,P,-42.49,-45.72,NotVisible,FALSE,122.9,Bottom-Left,,,,,,
58,521,8,E,-11.83,-38.11,E,TRUE,46.1,Bottom-Center,,,,,,
58,522,9,O,44.95,-35.47,O,TRUE,75.3,Bottom-Right,,,,,,
59,523,1,D,-34.35,21.45,D,TRUE,201,Top-Left,,,,,,
59,524,2,P,-3.02,28.66,P,TRUE,28.3,Top-Center,,,,,,
59,525,3,F,40.05,27.83,NotVisible,FALSE,17.3,Top-Right,,,,,,
59,526,4,E,-37.43,-9.55,E,TRUE,122.9,Middle-Left,,,,,,
59,527,5,C,-15.63,5.61,C,TRUE,46.1,Middle-Center,,,,,,
59,528,6,T,33.47,6.68,NotVisible,FALSE,10.6,Middle-Right,,,,,,
59,529,7,Z,-51.52,-41.93,NotVisible,FALSE,122.9,Bottom-Left,,,,,,
59,530,8,L,-2.75,-52.33,NotVisible,FALSE,28.3,Bottom-Center,,,,,,
59,531,9,O,47.5,-49.09,NotVisible,FALSE,17.3,Bottom-Right,,,,,,
60,532,1,T,-45.98,22.34,NotVisible,FALSE,17.3,Top-Left,,,,,,
60,533,2,P,7.05,22,P,TRUE,46.1,Top-Center,,,,,,
60,534,3,F,38.63,31.66,E,FALSE,201,Top-Right,,,,,,
60,535,4,Z,-32.08,-16.62,Z,TRUE,46.1,Middle-Left,,,,,,
60,536,5,C,13.95,-20.42,C,TRUE,75.3,Middle-Center,,,,,,
60,537,6,O,48.46,-15.77,O,TRUE,122.9,Middle-Right,,,,,,
60,538,7,D,-49.86,-33.72,NotVisible,FALSE,28.3,Bottom-Left,,,,,,
60,539,8,E,-20.11,-35.15,E,TRUE,201,Bottom-Center,,,,,,
60,540,9,L,51.51,-30.92,NotVisible,FALSE,10.6,Bottom-Right,,,,,,
61,541,1,F,-38.22,25.13,F,TRUE,46.1,Top-Left,,,,,,
61,542,2,T,23.67,33.82,NotVisible,FALSE,28.3,Top-Center,,,,,,
61,543,3,P,39.94,31.2,C,FALSE,201,Top-Right,,,,,,
61,544,4,L,-31.86,-1.37,L,TRUE,201,Middle-Left,,,,,,
61,545,5,E,21.82,-7.12,E,TRUE,75.3,Middle-Center,,,,,,
61,546,6,O,35.96,-3.81,O,TRUE,28.3,Middle-Right,,,,,,
61,547,7,Z,-33.58,-50.6,Z,TRUE,122.9,Bottom-Left,,,,,,
61,548,8,D,-14.83,-35.46,NotVisible,FALSE,6.5,Bottom-Center,,,,,,
61,549,9,C,51.98,-33.52,NotVisible,FALSE,46.1,Bottom-Right,,,,,,
62,550,1,Z,-54.4,13.92,NotVisible,FALSE,10.6,Top-Left,,,,,,
62,551,2,L,-16.37,16.27,NotVisible,FALSE,10.6,Top-Center,,,,,,
62,552,3,D,28.39,20.76,D,TRUE,122.9,Top-Right,,,,,,
62,553,4,F,-39.15,-15.65,NotVisible,FALSE,10.6,Middle-Left,,,,,,
62,554,5,C,-13.99,-10.58,C,TRUE,28.3,Middle-Center,,,,,,
62,555,6,P,48.24,-20.85,NotVisible,FALSE,28.3,Middle-Right,,,,,,
62,556,7,E,-38.14,-47.16,E,TRUE,201,Bottom-Left,,,,,,
62,557,8,T,-24.06,-36.92,NotVisible,FALSE,6.5,Bottom-Center,,,,,,
62,558,9,O,36.78,-48.68,NotVisible,FALSE,6.5,Bottom-Right,,,,,,
63,559,1,D,-47,28.02,NotVisible,FALSE,28.3,Top-Left,,,,,,
63,560,2,C,2.66,20.21,C,TRUE,17.3,Top-Center,,,,,,
63,561,3,P,52.7,21.19,NotVisible,FALSE,201,Top-Right,,,,,,
63,562,4,F,-33.62,-9.62,F,TRUE,28.3,Middle-Left,,,,,,
63,563,5,Z,16.2,4.71,Z,TRUE,122.9,Middle-Center,,,,,,
63,564,6,T,33.23,-15.31,T,TRUE,75.3,Middle-Right,,,,,,
63,565,7,E,-28.1,-47.33,E,TRUE,75.3,Bottom-Left,,,,,,
63,566,8,L,-1.49,-43.48,L,TRUE,28.3,Bottom-Center,,,,,,
63,567,9,O,31.31,-35.78,O,TRUE,17.3,Bottom-Right,,,,,,
64,568,1,E,-51.78,30.51,NotVisible,FALSE,122.9,Top-Left,,,,,,
64,569,2,Z,15.23,35.77,Z,TRUE,122.9,Top-Center,,,,,,
64,570,3,C,51.34,21.99,NotVisible,FALSE,46.1,Top-Right,,,,,,
64,571,4,F,-34.36,-6.23,F,TRUE,17.3,Middle-Left,,,,,,
64,572,5,D,12.41,-18.92,D,TRUE,17.3,Middle-Center,,,,,,
64,573,6,L,42.11,7.6,NotVisible,FALSE,10.6,Middle-Right,,,,,,
64,574,7,O,-42.11,-37.3,O,TRUE,46.1,Bottom-Left,,,,,,
64,575,8,T,-6.77,-46.89,T,TRUE,201,Bottom-Center,,,,,,
64,576,9,P,46.29,-48.19,NotVisible,FALSE,201,Bottom-Right,,,,,,
65,577,1,Z,-43.97,36.17,NotVisible,FALSE,75.3,Top-Left,,,,,,
65,578,2,C,-8.42,31.27,C,TRUE,28.3,Top-Center,,,,,,
65,579,3,L,46.69,25.37,NotVisible,FALSE,28.3,Top-Right,,,,,,
65,580,4,F,-49.36,-4.48,NotVisible,FALSE,75.3,Middle-Left,,,,,,
65,581,5,O,-9.7,-22.48,NotVisible,FALSE,10.6,Middle-Center,,,,,,
65,582,6,D,30.78,-10.13,NotVisible,FALSE,46.1,Middle-Right,,,,,,
65,583,7,E,-39.9,-48.85,NotVisible,FALSE,10.6,Bottom-Left,,,,,,
65,584,8,P,-19.46,-33.72,P,TRUE,46.1,Bottom-Center,,,,,,
65,585,9,T,46.03,-50.25,NotVisible,FALSE,122.9,Bottom-Right,,,,,,
66,586,1,L,-42.38,23.83,L,TRUE,75.3,Top-Left,,,,,,
66,587,2,O,-2.03,20.14,O,TRUE,201,Top-Center,,,,,,
66,588,3,C,45.06,19.21,C,TRUE,122.9,Top-Right,,,,,,
66,589,4,Z,-52.64,8.32,NotVisible,FALSE,6.5,Middle-Left,,,,,,
66,590,5,D,5.02,-19.37,D,TRUE,17.3,Middle-Center,,,,,,
66,591,6,E,36.86,-7.08,E,TRUE,28.3,Middle-Right,,,,,,
66,592,7,F,-40.22,-34,F,TRUE,17.3,Bottom-Left,,,,,,
66,593,8,T,21.55,-38.32,T,TRUE,75.3,Bottom-Center,,,,,,
66,594,9,P,49.02,-37.57,NotVisible,FALSE,17.3,Bottom-Right,,,,,,
67,595,1,O,-37.79,18.83,D,FALSE,122.9,Top-Left,,,,,,
67,596,2,T,-19.41,32.82,NotVisible,FALSE,17.3,Top-Center,,,,,,
67,597,3,F,40.09,21.54,E,FALSE,6.5,Top-Right,,,,,,
67,598,4,L,-51.17,-20.88,L,TRUE,201,Middle-Left,,,,,,
67,599,5,E,6.14,2.03,E,TRUE,75.3,Middle-Center,,,,,,
67,600,6,C,54.32,6.42,NotVisible,FALSE,46.1,Middle-Right,,,,,,
67,601,7,P,-31.5,-48.67,P,TRUE,201,Bottom-Left,,,,,,
67,602,8,D,20.09,-50.28,D,TRUE,46.1,Bottom-Center,,,,,,
67,603,9,Z,37.14,-42.87,Z,TRUE,201,Bottom-Right,,,,,,
68,604,1,E,-40.56,21.57,NotVisible,FALSE,17.3,Top-Left,,,,,,
68,605,2,P,-18.88,38.03,NotVisible,FALSE,10.6,Top-Center,,,,,,
68,606,3,L,41.24,19.54,C,FALSE,46.1,Top-Right,,,,,,
68,607,4,C,-36.91,-12.39,C,TRUE,201,Middle-Left,,,,,,
68,608,5,F,-6.58,-18.92,F,TRUE,46.1,Middle-Center,,,,,,
68,609,6,Z,44.64,-3.23,NotVisible,FALSE,10.6,Middle-Right,,,,,,
68,610,7,O,-46.28,-37.21,O,TRUE,46.1,Bottom-Left,,,,,,
68,611,8,D,7.85,-38.87,D,TRUE,201,Bottom-Center,,,,,,
68,612,9,T,35.05,-41.72,NotVisible,FALSE,10.6,Bottom-Right,,,,,,
69,613,1,D,-49.79,27.53,NotVisible,FALSE,75.3,Top-Left,,,,,,
69,614,2,L,3.96,28.52,L,TRUE,28.3,Top-Center,,,,,,
69,615,3,O,39.85,28.02,O,TRUE,201,Top-Right,,,,,,
69,616,4,C,-30,-22.39,C,TRUE,75.3,Middle-Left,,,,,,
69,617,5,Z,-16.48,9.62,Z,TRUE,28.3,Middle-Center,,,,,,
69,618,6,F,54.1,-13.9,NotVisible,FALSE,46.1,Middle-Right,,,,,,
69,619,7,T,-36.6,-50.29,NotVisible,FALSE,10.6,Bottom-Left,,,,,,
69,620,8,E,-11.3,-44.23,E,TRUE,201,Bottom-Center,,,,,,
69,621,9,P,45.3,-48.69,NotVisible,FALSE,6.5,Bottom-Right,,,,,,
70,622,1,O,-31.47,13.19,O,TRUE,28.3,Top-Left,,,,,,
70,623,2,L,4.03,18.79,L,TRUE,122.9,Top-Center,,,,,,
70,624,3,C,50.57,31.31,NotVisible,FALSE,10.6,Top-Right,,,,,,
70,625,4,E,-33.19,-21.64,E,TRUE,122.9,Middle-Left,,,,,,
70,626,5,D,9.18,-2.99,D,TRUE,122.9,Middle-Center,,,,,,
70,627,6,P,50.26,-17.2,P,TRUE,75.3,Middle-Right,,,,,,
70,628,7,F,-33.28,-47.89,F,TRUE,17.3,Bottom-Left,,,,,,
70,629,8,Z,-10.78,-40.67,Z,TRUE,17.3,Bottom-Center,,,,,,
70,630,9,T,51.42,-52.26,NotVisible,FALSE,28.3,Bottom-Right,,,,,,
71,631,1,O,-54.12,30.96,O,TRUE,75.3,Top-Left,,,,,,
71,632,2,C,8.02,41.08,NotVisible,FALSE,6.5,Top-Center,,,,,,
71,633,3,D,46.83,32.87,NotVisible,FALSE,46.1,Top-Right,,,,,,
71,634,4,F,-34.12,-11.63,F,TRUE,201,Middle-Left,,,,,,
71,635,5,E,14.24,-16.24,E,TRUE,75.3,Middle-Center,,,,,,
71,636,6,T,37.33,3.1,T,TRUE,201,Middle-Right,,,,,,
71,637,7,Z,-49.55,-43.48,NotVisible,FALSE,10.6,Bottom-Left,,,,,,
71,638,8,L,20.82,-32.07,L,TRUE,10.6,Bottom-Center,,,,,,
71,639,9,P,48.43,-46.25,NotVisible,FALSE,75.3,Bottom-Right,,,,,,
